date,slot,interval_start,interval_end,load_kw,pv_actual_kw,price_actual_yuan_kwh,observation_available_at,load_kwh,pv_actual_kwh,net_load_kw,net_load_kwh,month,day_of_week,is_weekend,period_role
2025-01-01 00:00:00,1,2025-01-01 00:00:00,2025-01-01 00:10:00,3529.7296,0,0.4527,2025-01-01 00:10:00,588.288266666667,0,3529.7296,588.288266666667,1,2,False,warmup
2025-01-01 00:00:00,2,2025-01-01 00:10:00,2025-01-01 00:20:00,3609.5287,0,0.4733,2025-01-01 00:20:00,601.588116666667,0,3609.5287,601.588116666667,1,2,False,warmup
2025-01-01 00:00:00,3,2025-01-01 00:20:00,2025-01-01 00:30:00,3726.56,0,0.4843,2025-01-01 00:30:00,621.093333333333,0,3726.56,621.093333333333,1,2,False,warmup
2025-01-01 00:00:00,4,2025-01-01 00:30:00,2025-01-01 00:40:00,3510.6311,0,0.4541,2025-01-01 00:40:00,585.105183333333,0,3510.6311,585.105183333333,1,2,False,warmup
2025-01-01 00:00:00,5,2025-01-01 00:40:00,2025-01-01 00:50:00,3502.5625,0,0.4266,2025-01-01 00:50:00,583.760416666667,0,3502.5625,583.760416666667,1,2,False,warmup
2025-01-01 00:00:00,6,2025-01-01 00:50:00,2025-01-01 01:00:00,3787.01,0,0.4311,2025-01-01 01:00:00,631.168333333333,0,3787.01,631.168333333333,1,2,False,warmup
2025-01-01 00:00:00,7,2025-01-01 01:00:00,2025-01-01 01:10:00,3900.3205,0,0.4544,2025-01-01 01:10:00,650.053416666667,0,3900.3205,650.053416666667,1,2,False,warmup
2025-01-01 00:00:00,8,2025-01-01 01:10:00,2025-01-01 01:20:00,3916.8376,0,0.4483,2025-01-01 01:20:00,652.806266666667,0,3916.8376,652.806266666667,1,2,False,warmup
2025-01-01 00:00:00,9,2025-01-01 01:20:00,2025-01-01 01:30:00,3817.28,0,0.4251,2025-01-01 01:30:00,636.213333333333,0,3817.28,636.213333333333,1,2,False,warmup
2025-01-01 00:00:00,10,2025-01-01 01:30:00,2025-01-01 01:40:00,3533.0136,0,0.444,2025-01-01 01:40:00,588.8356,0,3533.0136,588.8356,1,2,False,warmup
2025-01-01 00:00:00,11,2025-01-01 01:40:00,2025-01-01 01:50:00,3694.6613,0,0.478,2025-01-01 01:50:00,615.776883333333,0,3694.6613,615.776883333333,1,2,False,warmup
2025-01-01 00:00:00,12,2025-01-01 01:50:00,2025-01-01 02:00:00,4064.73,0,0.4941,2025-01-01 02:00:00,677.455,0,4064.73,677.455,1,2,False,warmup
2025-01-01 00:00:00,13,2025-01-01 02:00:00,2025-01-01 02:10:00,3810.671,0,0.484,2025-01-01 02:10:00,635.111833333333,0,3810.671,635.111833333333,1,2,False,warmup
2025-01-01 00:00:00,14,2025-01-01 02:10:00,2025-01-01 02:20:00,3844.9495,0,0.4751,2025-01-01 02:20:00,640.824916666667,0,3844.9495,640.824916666667,1,2,False,warmup
2025-01-01 00:00:00,15,2025-01-01 02:20:00,2025-01-01 02:30:00,4234.62,0,0.488,2025-01-01 02:30:00,705.77,0,4234.62,705.77,1,2,False,warmup
2025-01-01 00:00:00,16,2025-01-01 02:30:00,2025-01-01 02:40:00,4109.9755,0,0.5215,2025-01-01 02:40:00,684.995916666667,0,4109.9755,684.995916666667,1,2,False,warmup
2025-01-01 00:00:00,17,2025-01-01 02:40:00,2025-01-01 02:50:00,3996.8945,0,0.5498,2025-01-01 02:50:00,666.149083333333,0,3996.8945,666.149083333333,1,2,False,warmup
2025-01-01 00:00:00,18,2025-01-01 02:50:00,2025-01-01 03:00:00,4102.19,0,0.5471,2025-01-01 03:00:00,683.698333333333,0,4102.19,683.698333333333,1,2,False,warmup
2025-01-01 00:00:00,19,2025-01-01 03:00:00,2025-01-01 03:10:00,4086.0577,0,0.5067,2025-01-01 03:10:00,681.009616666667,0,4086.0577,681.009616666667,1,2,False,warmup
2025-01-01 00:00:00,20,2025-01-01 03:10:00,2025-01-01 03:20:00,4133.7626,0,0.4769,2025-01-01 03:20:00,688.960433333333,0,4133.7626,688.960433333333,1,2,False,warmup
2025-01-01 00:00:00,21,2025-01-01 03:20:00,2025-01-01 03:30:00,4179.18,0,0.4669,2025-01-01 03:30:00,696.53,0,4179.18,696.53,1,2,False,warmup
2025-01-01 00:00:00,22,2025-01-01 03:30:00,2025-01-01 03:40:00,3953.3711,0,0.4501,2025-01-01 03:40:00,658.895183333333,0,3953.3711,658.895183333333,1,2,False,warmup
2025-01-01 00:00:00,23,2025-01-01 03:40:00,2025-01-01 03:50:00,3910.7496,0,0.4608,2025-01-01 03:50:00,651.7916,0,3910.7496,651.7916,1,2,False,warmup
2025-01-01 00:00:00,24,2025-01-01 03:50:00,2025-01-01 04:00:00,4099.31,0,0.4927,2025-01-01 04:00:00,683.218333333333,0,4099.31,683.218333333333,1,2,False,warmup
2025-01-01 00:00:00,25,2025-01-01 04:00:00,2025-01-01 04:10:00,4123.8623,0,0.4976,2025-01-01 04:10:00,687.310383333333,0,4123.8623,687.310383333333,1,2,False,warmup
2025-01-01 00:00:00,26,2025-01-01 04:10:00,2025-01-01 04:20:00,4169.0068,0,0.4889,2025-01-01 04:20:00,694.834466666667,0,4169.0068,694.834466666667,1,2,False,warmup
2025-01-01 00:00:00,27,2025-01-01 04:20:00,2025-01-01 04:30:00,4260.24,0,0.4885,2025-01-01 04:30:00,710.04,0,4260.24,710.04,1,2,False,warmup
2025-01-01 00:00:00,28,2025-01-01 04:30:00,2025-01-01 04:40:00,4217.2222,0,0.5042,2025-01-01 04:40:00,702.870366666667,0,4217.2222,702.870366666667,1,2,False,warmup
2025-01-01 00:00:00,29,2025-01-01 04:40:00,2025-01-01 04:50:00,4261.857,0,0.5178,2025-01-01 04:50:00,710.3095,0,4261.857,710.3095,1,2,False,warmup
2025-01-01 00:00:00,30,2025-01-01 04:50:00,2025-01-01 05:00:00,4341.9,0,0.5042,2025-01-01 05:00:00,723.65,0,4341.9,723.65,1,2,False,warmup
2025-01-01 00:00:00,31,2025-01-01 05:00:00,2025-01-01 05:10:00,4208.2208,0.0021,0.4639,2025-01-01 05:10:00,701.370133333333,0.00035,4208.2187,701.369783333333,1,2,False,warmup
2025-01-01 00:00:00,32,2025-01-01 05:10:00,2025-01-01 05:20:00,4302.1233,0,0.4899,2025-01-01 05:20:00,717.02055,0,4302.1233,717.02055,1,2,False,warmup
2025-01-01 00:00:00,33,2025-01-01 05:20:00,2025-01-01 05:30:00,4456.59,0,0.5194,2025-01-01 05:30:00,742.765,0,4456.59,742.765,1,2,False,warmup
2025-01-01 00:00:00,34,2025-01-01 05:30:00,2025-01-01 05:40:00,4148.637,0.0299,0.4459,2025-01-01 05:40:00,691.4395,0.00498333333333333,4148.6071,691.434516666667,1,2,False,warmup
2025-01-01 00:00:00,35,2025-01-01 05:40:00,2025-01-01 05:50:00,4498.1333,0,0.6726,2025-01-01 05:50:00,749.688883333333,0,4498.1333,749.688883333333,1,2,False,warmup
2025-01-01 00:00:00,36,2025-01-01 05:50:00,2025-01-01 06:00:00,5369.38,0,1.0693,2025-01-01 06:00:00,894.896666666667,0,5369.38,894.896666666667,1,2,False,warmup
2025-01-01 00:00:00,37,2025-01-01 06:00:00,2025-01-01 06:10:00,5440.8991,0.4169,1.0696,2025-01-01 06:10:00,906.816516666667,0.0694833333333333,5440.4822,906.747033333333,1,2,False,warmup
2025-01-01 00:00:00,38,2025-01-01 06:10:00,2025-01-01 06:20:00,5316.893,0,0.9974,2025-01-01 06:20:00,886.148833333333,0,5316.893,886.148833333333,1,2,False,warmup
2025-01-01 00:00:00,39,2025-01-01 06:20:00,2025-01-01 06:30:00,5399.82,0,1.0451,2025-01-01 06:30:00,899.97,0,5399.82,899.97,1,2,False,warmup
2025-01-01 00:00:00,40,2025-01-01 06:30:00,2025-01-01 06:40:00,5447.4007,5.8062,1.0684,2025-01-01 06:40:00,907.900116666667,0.9677,5441.5945,906.932416666667,1,2,False,warmup
2025-01-01 00:00:00,41,2025-01-01 06:40:00,2025-01-01 06:50:00,5444.401,0,1.0267,2025-01-01 06:50:00,907.400166666667,0,5444.401,907.400166666667,1,2,False,warmup
2025-01-01 00:00:00,42,2025-01-01 06:50:00,2025-01-01 07:00:00,5433.63,3.075,0.9814,2025-01-01 07:00:00,905.605,0.5125,5430.555,905.0925,1,2,False,warmup
2025-01-01 00:00:00,43,2025-01-01 07:00:00,2025-01-01 07:10:00,5449.2818,175.7953,1.0187,2025-01-01 07:10:00,908.213633333333,29.2992166666667,5273.4865,878.914416666667,1,2,False,warmup
2025-01-01 00:00:00,44,2025-01-01 07:10:00,2025-01-01 07:20:00,5510.0042,421.496,1.0362,2025-01-01 07:20:00,918.334033333333,70.2493333333333,5088.5082,848.0847,1,2,False,warmup
2025-01-01 00:00:00,45,2025-01-01 07:20:00,2025-01-01 07:30:00,5476,677.1,0.967,2025-01-01 07:30:00,912.666666666667,112.85,4798.9,799.816666666667,1,2,False,warmup
2025-01-01 00:00:00,46,2025-01-01 07:30:00,2025-01-01 07:40:00,5329.4215,950.8112,0.893,2025-01-01 07:40:00,888.236916666667,158.468533333333,4378.6103,729.768383333333,1,2,False,warmup
2025-01-01 00:00:00,47,2025-01-01 07:40:00,2025-01-01 07:50:00,6084.1163,1255.5705,1.136,2025-01-01 07:50:00,1014.01938333333,209.26175,4828.5458,804.757633333333,1,2,False,warmup
2025-01-01 00:00:00,48,2025-01-01 07:50:00,2025-01-01 08:00:00,7316,1592.2875,1.5209,2025-01-01 08:00:00,1219.33333333333,265.38125,5723.7125,953.952083333333,1,2,False,warmup
2025-01-01 00:00:00,49,2025-01-01 08:00:00,2025-01-01 08:10:00,7469.4947,1937.5212,1.5206,2025-01-01 08:10:00,1244.91578333333,322.9202,5531.9735,921.995583333333,1,2,False,warmup
2025-01-01 00:00:00,50,2025-01-01 08:10:00,2025-01-01 08:20:00,7225.691,2225.1261,1.4132,2025-01-01 08:20:00,1204.28183333333,370.85435,5000.5649,833.427483333333,1,2,False,warmup
2025-01-01 00:00:00,51,2025-01-01 08:20:00,2025-01-01 08:30:00,7216.13,2490.1125,1.3895,2025-01-01 08:30:00,1202.68833333333,415.01875,4726.0175,787.669583333333,1,2,False,warmup
2025-01-01 00:00:00,52,2025-01-01 08:30:00,2025-01-01 08:40:00,7361.7004,2826.3146,1.361,2025-01-01 08:40:00,1226.95006666667,471.052433333333,4535.3858,755.897633333333,1,2,False,warmup
2025-01-01 00:00:00,53,2025-01-01 08:40:00,2025-01-01 08:50:00,7275.513,3122.1315,1.3028,2025-01-01 08:50:00,1212.5855,520.35525,4153.3815,692.23025,1,2,False,warmup
2025-01-01 00:00:00,54,2025-01-01 08:50:00,2025-01-01 09:00:00,7077.29,3350.9625,1.2562,2025-01-01 09:00:00,1179.54833333333,558.49375,3726.3275,621.054583333333,1,2,False,warmup
2025-01-01 00:00:00,55,2025-01-01 09:00:00,2025-01-01 09:10:00,7221.8762,3601.7977,1.2749,2025-01-01 09:10:00,1203.64603333333,600.299616666667,3620.0785,603.346416666667,1,2,False,warmup
2025-01-01 00:00:00,56,2025-01-01 09:10:00,2025-01-01 09:20:00,7229.5513,3875.6352,1.2735,2025-01-01 09:20:00,1204.92521666667,645.9392,3353.9161,558.986016666667,1,2,False,warmup
2025-01-01 00:00:00,57,2025-01-01 09:20:00,2025-01-01 09:30:00,7099.33,4149.825,1.2135,2025-01-01 09:30:00,1183.22166666667,691.6375,2949.505,491.584166666667,1,2,False,warmup
2025-01-01 00:00:00,58,2025-01-01 09:30:00,2025-01-01 09:40:00,7297.1521,4403.4802,1.1586,2025-01-01 09:40:00,1216.19201666667,733.913366666667,2893.6719,482.27865,1,2,False,warmup
2025-01-01 00:00:00,59,2025-01-01 09:40:00,2025-01-01 09:50:00,7313.1756,4624.7505,1.2464,2025-01-01 09:50:00,1218.8626,770.79175,2688.4251,448.07085,1,2,False,warmup
2025-01-01 00:00:00,60,2025-01-01 09:50:00,2025-01-01 10:00:00,7099.46,4836.6375,1.3947,2025-01-01 10:00:00,1183.24333333333,806.10625,2262.8225,377.137083333333,1,2,False,warmup
2025-01-01 00:00:00,61,2025-01-01 10:00:00,2025-01-01 10:10:00,7125.5214,5080.7024,1.3761,2025-01-01 10:10:00,1187.5869,846.783733333333,2044.819,340.803166666667,1,2,False,warmup
2025-01-01 00:00:00,62,2025-01-01 10:10:00,2025-01-01 10:20:00,7096.3104,5338.7528,1.3294,2025-01-01 10:20:00,1182.7184,889.792133333333,1757.5576,292.926266666667,1,2,False,warmup
2025-01-01 00:00:00,63,2025-01-01 10:20:00,2025-01-01 10:30:00,6986.17,5494.725,1.3646,2025-01-01 10:30:00,1164.36166666667,915.7875,1491.445,248.574166666667,1,2,False,warmup
2025-01-01 00:00:00,64,2025-01-01 10:30:00,2025-01-01 10:40:00,7098.9702,5437.9778,1.4099,2025-01-01 10:40:00,1183.1617,906.329633333333,1660.9924,276.832066666667,1,2,False,warmup
2025-01-01 00:00:00,65,2025-01-01 10:40:00,2025-01-01 10:50:00,7193.993,5396.2126,1.1773,2025-01-01 10:50:00,1198.99883333333,899.368766666667,1797.7804,299.630066666667,1,2,False,warmup
2025-01-01 00:00:00,66,2025-01-01 10:50:00,2025-01-01 11:00:00,7135.18,5372.1,0.806,2025-01-01 11:00:00,1189.19666666667,895.35,1763.08,293.846666666667,1,2,False,warmup
2025-01-01 00:00:00,67,2025-01-01 11:00:00,2025-01-01 11:10:00,7042.947,5182.9722,0.7483,2025-01-01 11:10:00,1173.8245,863.8287,1859.9748,309.9958,1,2,False,warmup
2025-01-01 00:00:00,68,2025-01-01 11:10:00,2025-01-01 11:20:00,7069.1675,5131.5011,0.7981,2025-01-01 11:20:00,1178.19458333333,855.250183333333,1937.6664,322.9444,1,2,False,warmup
2025-01-01 00:00:00,69,2025-01-01 11:20:00,2025-01-01 11:30:00,7129.17,5294.775,0.7929,2025-01-01 11:30:00,1188.195,882.4625,1834.395,305.7325,1,2,False,warmup
2025-01-01 00:00:00,70,2025-01-01 11:30:00,2025-01-01 11:40:00,6971.0393,5434.7444,0.7713,2025-01-01 11:40:00,1161.83988333333,905.790733333333,1536.2949,256.04915,1,2,False,warmup
2025-01-01 00:00:00,71,2025-01-01 11:40:00,2025-01-01 11:50:00,6648.4937,5455.5011,0.726,2025-01-01 11:50:00,1108.08228333333,909.250183333333,1192.9926,198.8321,1,2,False,warmup
2025-01-01 00:00:00,72,2025-01-01 11:50:00,2025-01-01 12:00:00,6471.29,5331.7125,0.7133,2025-01-01 12:00:00,1078.54833333333,888.61875,1139.5775,189.929583333333,1,2,False,warmup
2025-01-01 00:00:00,73,2025-01-01 12:00:00,2025-01-01 12:10:00,6681.1855,5126.6533,0.8026,2025-01-01 12:10:00,1113.53091666667,854.442216666667,1554.5322,259.0887,1,2,False,warmup
2025-01-01 00:00:00,74,2025-01-01 12:10:00,2025-01-01 12:20:00,6585.2714,5118.4895,0.8183,2025-01-01 12:20:00,1097.54523333333,853.081583333333,1466.7819,244.46365,1,2,False,warmup
2025-01-01 00:00:00,75,2025-01-01 12:20:00,2025-01-01 12:30:00,6283.97,5302.575,0.7305,2025-01-01 12:30:00,1047.32833333333,883.7625,981.395,163.565833333333,1,2,False,warmup
2025-01-01 00:00:00,76,2025-01-01 12:30:00,2025-01-01 12:40:00,6547.9322,5399.7996,0.712,2025-01-01 12:40:00,1091.32203333333,899.9666,1148.1326,191.355433333333,1,2,False,warmup
2025-01-01 00:00:00,77,2025-01-01 12:40:00,2025-01-01 12:50:00,6747.6789,5377.6488,0.903,2025-01-01 12:50:00,1124.61315,896.2748,1370.0301,228.33835,1,2,False,warmup
2025-01-01 00:00:00,78,2025-01-01 12:50:00,2025-01-01 13:00:00,6682.36,5261.8125,1.1525,2025-01-01 13:00:00,1113.72666666667,876.96875,1420.5475,236.757916666667,1,2,False,warmup
2025-01-01 00:00:00,79,2025-01-01 13:00:00,2025-01-01 13:10:00,6790.9628,5097.6164,1.1607,2025-01-01 13:10:00,1131.82713333333,849.602733333333,1693.3464,282.2244,1,2,False,warmup
2025-01-01 00:00:00,80,2025-01-01 13:10:00,2025-01-01 13:20:00,6916.0165,5029.4534,1.1437,2025-01-01 13:20:00,1152.66941666667,838.242233333333,1886.5631,314.427183333333,1,2,False,warmup
2025-01-01 00:00:00,81,2025-01-01 13:20:00,2025-01-01 13:30:00,6834.78,5043.8625,1.1537,2025-01-01 13:30:00,1139.13,840.64375,1790.9175,298.48625,1,2,False,warmup
2025-01-01 00:00:00,82,2025-01-01 13:30:00,2025-01-01 13:40:00,6546.5252,4973.5844,1.0571,2025-01-01 13:40:00,1091.08753333333,828.930733333333,1572.9408,262.1568,1,2,False,warmup
2025-01-01 00:00:00,83,2025-01-01 13:40:00,2025-01-01 13:50:00,6539.873,4769.7524,1.1423,2025-01-01 13:50:00,1089.97883333333,794.958733333333,1770.1206,295.0201,1,2,False,warmup
2025-01-01 00:00:00,84,2025-01-01 13:50:00,2025-01-01 14:00:00,6773.97,4478.625,1.3627,2025-01-01 14:00:00,1128.995,746.4375,2295.345,382.5575,1,2,False,warmup
2025-01-01 00:00:00,85,2025-01-01 14:00:00,2025-01-01 14:10:00,6736.8117,4209.3909,1.363,2025-01-01 14:10:00,1122.80195,701.56515,2527.4208,421.2368,1,2,False,warmup
2025-01-01 00:00:00,86,2025-01-01 14:10:00,2025-01-01 14:20:00,6623.3813,4060.4316,1.3215,2025-01-01 14:20:00,1103.89688333333,676.7386,2562.9497,427.158283333333,1,2,False,warmup
2025-01-01 00:00:00,87,2025-01-01 14:20:00,2025-01-01 14:30:00,6548.98,3934.425,1.3884,2025-01-01 14:30:00,1091.49666666667,655.7375,2614.555,435.759166666667,1,2,False,warmup
2025-01-01 00:00:00,88,2025-01-01 14:30:00,2025-01-01 14:40:00,6398.5627,3648.1229,1.4736,2025-01-01 14:40:00,1066.42711666667,608.020483333333,2750.4398,458.406633333333,1,2,False,warmup
2025-01-01 00:00:00,89,2025-01-01 14:40:00,2025-01-01 14:50:00,6196.5854,3431.0164,1.2203,2025-01-01 14:50:00,1032.76423333333,571.836066666667,2765.569,460.928166666667,1,2,False,warmup
2025-01-01 00:00:00,90,2025-01-01 14:50:00,2025-01-01 15:00:00,6154.69,3327.3375,0.8295,2025-01-01 15:00:00,1025.78166666667,554.55625,2827.3525,471.225416666667,1,2,False,warmup
2025-01-01 00:00:00,91,2025-01-01 15:00:00,2025-01-01 15:10:00,6459.5818,3139.1175,0.8782,2025-01-01 15:10:00,1076.59696666667,523.18625,3320.4643,553.410716666667,1,2,False,warmup
2025-01-01 00:00:00,92,2025-01-01 15:10:00,2025-01-01 15:20:00,6622.8857,2860.4253,0.974,2025-01-01 15:20:00,1103.81428333333,476.73755,3762.4604,627.076733333333,1,2,False,warmup
2025-01-01 00:00:00,93,2025-01-01 15:20:00,2025-01-01 15:30:00,6493.61,2505,0.9257,2025-01-01 15:30:00,1082.26833333333,417.5,3988.61,664.768333333333,1,2,False,warmup
2025-01-01 00:00:00,94,2025-01-01 15:30:00,2025-01-01 15:40:00,6375.0516,2089.695,0.9368,2025-01-01 15:40:00,1062.5086,348.2825,4285.3566,714.2261,1,2,False,warmup
2025-01-01 00:00:00,95,2025-01-01 15:40:00,2025-01-01 15:50:00,6354.113,1762.1562,0.9885,2025-01-01 15:50:00,1059.01883333333,293.6927,4591.9568,765.326133333333,1,2,False,warmup
2025-01-01 00:00:00,96,2025-01-01 15:50:00,2025-01-01 16:00:00,6404.25,1525.8,1.0236,2025-01-01 16:00:00,1067.375,254.3,4878.45,813.075,1,2,False,warmup
2025-01-01 00:00:00,97,2025-01-01 16:00:00,2025-01-01 16:10:00,6444.972,1249.2025,1.0256,2025-01-01 16:10:00,1074.162,208.200416666667,5195.7695,865.961583333333,1,2,False,warmup
2025-01-01 00:00:00,98,2025-01-01 16:10:00,2025-01-01 16:20:00,6399.4586,968.2219,1.0518,2025-01-01 16:20:00,1066.57643333333,161.370316666667,5431.2367,905.206116666667,1,2,False,warmup
2025-01-01 00:00:00,99,2025-01-01 16:20:00,2025-01-01 16:30:00,6292.15,706.6125,1.0918,2025-01-01 16:30:00,1048.69166666667,117.76875,5585.5375,930.922916666667,1,2,False,warmup
2025-01-01 00:00:00,100,2025-01-01 16:30:00,2025-01-01 16:40:00,6236.9153,440.4383,1.0866,2025-01-01 16:40:00,1039.48588333333,73.4063833333333,5796.477,966.0795,1,2,False,warmup
2025-01-01 00:00:00,101,2025-01-01 16:40:00,2025-01-01 16:50:00,6299.9437,180.885,1.1196,2025-01-01 16:50:00,1049.99061666667,30.1475,6119.0587,1019.84311666667,1,2,False,warmup
2025-01-01 00:00:00,102,2025-01-01 16:50:00,2025-01-01 17:00:00,6389.06,2.9625,1.1821,2025-01-01 17:00:00,1064.84333333333,0.49375,6386.0975,1064.34958333333,1,2,False,warmup
2025-01-01 00:00:00,103,2025-01-01 17:00:00,2025-01-01 17:10:00,6325.1833,0,1.1719,2025-01-01 17:10:00,1054.19721666667,0,6325.1833,1054.19721666667,1,2,False,warmup
2025-01-01 00:00:00,104,2025-01-01 17:10:00,2025-01-01 17:20:00,6169.4734,5.9578,1.1271,2025-01-01 17:20:00,1028.24556666667,0.992966666666667,6163.5156,1027.2526,1,2,False,warmup
2025-01-01 00:00:00,105,2025-01-01 17:20:00,2025-01-01 17:30:00,6191.99,0,1.1001,2025-01-01 17:30:00,1031.99833333333,0,6191.99,1031.99833333333,1,2,False,warmup
2025-01-01 00:00:00,106,2025-01-01 17:30:00,2025-01-01 17:40:00,6464.5067,0,1.1206,2025-01-01 17:40:00,1077.41778333333,0,6464.5067,1077.41778333333,1,2,False,warmup
2025-01-01 00:00:00,107,2025-01-01 17:40:00,2025-01-01 17:50:00,5764.0309,0.4277,1.2125,2025-01-01 17:50:00,960.671816666667,0.0712833333333333,5763.6032,960.600533333333,1,2,False,warmup
2025-01-01 00:00:00,108,2025-01-01 17:50:00,2025-01-01 18:00:00,4529.45,0,1.3246,2025-01-01 18:00:00,754.908333333333,0,4529.45,754.908333333333,1,2,False,warmup
2025-01-01 00:00:00,109,2025-01-01 18:00:00,2025-01-01 18:10:00,4490.5328,0,1.3543,2025-01-01 18:10:00,748.422133333333,0,4490.5328,748.422133333333,1,2,False,warmup
2025-01-01 00:00:00,110,2025-01-01 18:10:00,2025-01-01 18:20:00,4644.0206,0.0307,1.2951,2025-01-01 18:20:00,774.003433333333,0.00511666666666667,4643.9899,773.998316666667,1,2,False,warmup
2025-01-01 00:00:00,111,2025-01-01 18:20:00,2025-01-01 18:30:00,4469.21,0,1.2214,2025-01-01 18:30:00,744.868333333333,0,4469.21,744.868333333333,1,2,False,warmup
2025-01-01 00:00:00,112,2025-01-01 18:30:00,2025-01-01 18:40:00,4470.465,0,1.2363,2025-01-01 18:40:00,745.0775,0,4470.465,745.0775,1,2,False,warmup
2025-01-01 00:00:00,113,2025-01-01 18:40:00,2025-01-01 18:50:00,4510.8756,0.0022,1.3339,2025-01-01 18:50:00,751.8126,0.000366666666666667,4510.8734,751.812233333333,1,2,False,warmup
2025-01-01 00:00:00,114,2025-01-01 18:50:00,2025-01-01 19:00:00,4486.17,0,1.4613,2025-01-01 19:00:00,747.695,0,4486.17,747.695,1,2,False,warmup
2025-01-01 00:00:00,115,2025-01-01 19:00:00,2025-01-01 19:10:00,4471.7293,0,1.5521,2025-01-01 19:10:00,745.288216666667,0,4471.7293,745.288216666667,1,2,False,warmup
2025-01-01 00:00:00,116,2025-01-01 19:10:00,2025-01-01 19:20:00,4439.8235,0,1.5622,2025-01-01 19:20:00,739.970583333333,0,4439.8235,739.970583333333,1,2,False,warmup
2025-01-01 00:00:00,117,2025-01-01 19:20:00,2025-01-01 19:30:00,4387.19,0,1.5218,2025-01-01 19:30:00,731.198333333333,0,4387.19,731.198333333333,1,2,False,warmup
2025-01-01 00:00:00,118,2025-01-01 19:30:00,2025-01-01 19:40:00,4347.9765,0,1.5047,2025-01-01 19:40:00,724.66275,0,4347.9765,724.66275,1,2,False,warmup
2025-01-01 00:00:00,119,2025-01-01 19:40:00,2025-01-01 19:50:00,4300.6345,0,1.4843,2025-01-01 19:50:00,716.772416666667,0,4300.6345,716.772416666667,1,2,False,warmup
2025-01-01 00:00:00,120,2025-01-01 19:50:00,2025-01-01 20:00:00,4315.99,0,1.4695,2025-01-01 20:00:00,719.331666666667,0,4315.99,719.331666666667,1,2,False,warmup
2025-01-01 00:00:00,121,2025-01-01 20:00:00,2025-01-01 20:10:00,4483.2744,0,1.4993,2025-01-01 20:10:00,747.2124,0,4483.2744,747.2124,1,2,False,warmup
2025-01-01 00:00:00,122,2025-01-01 20:10:00,2025-01-01 20:20:00,4551.706,0,1.4946,2025-01-01 20:20:00,758.617666666667,0,4551.706,758.617666666667,1,2,False,warmup
2025-01-01 00:00:00,123,2025-01-01 20:20:00,2025-01-01 20:30:00,4499.8,0,1.5029,2025-01-01 20:30:00,749.966666666667,0,4499.8,749.966666666667,1,2,False,warmup
2025-01-01 00:00:00,124,2025-01-01 20:30:00,2025-01-01 20:40:00,4535.0935,0,1.5993,2025-01-01 20:40:00,755.848916666667,0,4535.0935,755.848916666667,1,2,False,warmup
2025-01-01 00:00:00,125,2025-01-01 20:40:00,2025-01-01 20:50:00,4528.916,0,1.3716,2025-01-01 20:50:00,754.819333333333,0,4528.916,754.819333333333,1,2,False,warmup
2025-01-01 00:00:00,126,2025-01-01 20:50:00,2025-01-01 21:00:00,4483.51,0,0.9601,2025-01-01 21:00:00,747.251666666667,0,4483.51,747.251666666667,1,2,False,warmup
2025-01-01 00:00:00,127,2025-01-01 21:00:00,2025-01-01 21:10:00,4548.2302,0,0.9485,2025-01-01 21:10:00,758.038366666667,0,4548.2302,758.038366666667,1,2,False,warmup
2025-01-01 00:00:00,128,2025-01-01 21:10:00,2025-01-01 21:20:00,4595.6841,0,1.0064,2025-01-01 21:20:00,765.94735,0,4595.6841,765.94735,1,2,False,warmup
2025-01-01 00:00:00,129,2025-01-01 21:20:00,2025-01-01 21:30:00,4620.9,0,0.9622,2025-01-01 21:30:00,770.15,0,4620.9,770.15,1,2,False,warmup
2025-01-01 00:00:00,130,2025-01-01 21:30:00,2025-01-01 21:40:00,4653.7148,0,0.947,2025-01-01 21:40:00,775.619133333333,0,4653.7148,775.619133333333,1,2,False,warmup
2025-01-01 00:00:00,131,2025-01-01 21:40:00,2025-01-01 21:50:00,4131.9845,0,0.7428,2025-01-01 21:50:00,688.664083333333,0,4131.9845,688.664083333333,1,2,False,warmup
2025-01-01 00:00:00,132,2025-01-01 21:50:00,2025-01-01 22:00:00,3363,0,0.4482,2025-01-01 22:00:00,560.5,0,3363,560.5,1,2,False,warmup
2025-01-01 00:00:00,133,2025-01-01 22:00:00,2025-01-01 22:10:00,3305.7588,0,0.4243,2025-01-01 22:10:00,550.9598,0,3305.7588,550.9598,1,2,False,warmup
2025-01-01 00:00:00,134,2025-01-01 22:10:00,2025-01-01 22:20:00,3470.932,0,0.4595,2025-01-01 22:20:00,578.488666666667,0,3470.932,578.488666666667,1,2,False,warmup
2025-01-01 00:00:00,135,2025-01-01 22:20:00,2025-01-01 22:30:00,3521.37,0,0.4384,2025-01-01 22:30:00,586.895,0,3521.37,586.895,1,2,False,warmup
2025-01-01 00:00:00,136,2025-01-01 22:30:00,2025-01-01 22:40:00,3561.5279,0,0.4506,2025-01-01 22:40:00,593.587983333333,0,3561.5279,593.587983333333,1,2,False,warmup
2025-01-01 00:00:00,137,2025-01-01 22:40:00,2025-01-01 22:50:00,3386.068,0,0.4362,2025-01-01 22:50:00,564.344666666667,0,3386.068,564.344666666667,1,2,False,warmup
